,ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
11938,45769164,1411,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061,6.0,Automatic,4x4,4.0,Left wheel,Black,12
11939,45782192,23521,862,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,172800,4.0,Automatic,Front,4.0,Left wheel,Black,12
11940,45801392,4500,-,OPEL,Astra,1994,Sedan,No,Petrol,1.6,250000,4.0,Manual,Front,4.0,Left wheel,Green,0
11941,45806900,6899,-,PEUGEOT,207,2008,Hatchback,No,Petrol,1.6,12700,4.0,Automatic,Front,4.0,Left wheel,Silver,6
11942,44839716,14426,1018,BMW,328,2011,Sedan,Yes,Petrol,3,56990,4.0,Automatic,Rear,4.0,Left wheel,Grey,12
11943,45649849,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4.0,Automatic,Front,4.0,Left wheel,Black,12
11944,45749184,7840,-,KIA,Sorento,2003,Jeep,No,Petrol,2.4 Turbo,167000,4.0,Manual,4x4,4.0,Left wheel,Grey,2
11945,45261604,26971,1249,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,31694,4.0,Automatic,Front,4.0,Left wheel,Black,10
11946,45798734,7840,-,MERCEDES-BENZ,E 320,2002,Sedan,Yes,Diesel,3.2 Turbo,0,8.0,Tiptronic,Rear,4.0,Left wheel,Blue,6
11947,45656545,11290,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,148800,4.0,Tiptronic,Front,4.0,Left wheel,Red,12
11948,45765173,314,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,131893,4.0,Automatic,Front,4.0,Left wheel,Brown,0
11949,45775733,6272,1357,OPEL,Astra,2004,Universal,No,Petrol,1.6,171000,4.0,Manual,Front,4.0,Left wheel,White,0
11950,45786759,70562,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000,6.0,Tiptronic,4x4,4.0,Left wheel,Black,12
11951,45771518,12544,447,HONDA,Insight,2013,Hatchback,No,Hybrid,1.3,175930,4.0,Automatic,Front,4.0,Left wheel,Silver,0
11952,45651193,706,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312,4.0,Automatic,Front,4.0,Left wheel,Grey,12
11953,45803849,65015,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Petrol,2,6770,4.0,Automatic,Front,4.0,Left wheel,Grey,4
11954,45768560,1490,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115,8.0,Automatic,4x4,4.0,Left wheel,Black,0
11955,45804758,42218,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,65863,4.0,Automatic,Front,4.0,Left wheel,White,4
11956,45802140,18647,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,242251,4.0,Automatic,Front,4.0,Left wheel,Silver,4
11957,45789817,141124,1304,BMW,M6,2013,Coupe,Yes,Petrol,4.4 Turbo,79500,8.0,Tiptronic,Rear,4.0,Left wheel,Black,12
11958,45792166,3293,1273,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,237178,6.0,Automatic,Front,4.0,Left wheel,Blue,12
11959,45731418,34108,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010,4.0,Automatic,Front,4.0,Left wheel,Grey,4
11960,45781972,63,-,HONDA,FIT,2003,Hatchback,No,LPG,1.5,220000,4.0,Variator,Front,4.0,Right-hand drive,Black,4
11961,45794027,32929,-,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,165000,6.0,Tiptronic,4x4,4.0,Left wheel,Grey,16
11962,45792495,19444,640,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,101345,4.0,Variator,Front,4.0,Left wheel,Black,12
11963,45776425,22260,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,70000,4.0,Tiptronic,Front,5.0,Left wheel,White,12
11964,45809280,23722,271,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,41500,4.0,Automatic,Front,4.0,Left wheel,Blue,4
11965,45757331,862,934,FORD,Fusion,2015,Sedan,Yes,Petrol,2.5,182302,4.0,Automatic,Front,4.0,Left wheel,Black,12
11966,44460793,7683,-,MERCEDES-BENZ,ML 320,1998,Jeep,Yes,CNG,3.2,196137,6.0,Tiptronic,4x4,4.0,Left wheel,Green,5
11967,45782964,5018,-,OPEL,Corsa,1999,Coupe,No,Petrol,1.2,198000,4.0,Manual,Front,2.0,Left wheel,Silver,4
11968,45768943,13328,1481,AUDI,Q7,2017,Sedan,Yes,Petrol,3,44642,6.0,Automatic,4x4,4.0,Left wheel,Black,0
11969,45645034,39201,517,TOYOTA,Highlander,2014,Sedan,Yes,Hybrid,3.5,166560,6.0,Automatic,4x4,4.0,Left wheel,Black,12
11970,45803690,7840,-,MERCEDES-BENZ,E 200,2000,Goods wagon,Yes,LPG,2.0 Turbo,0,4.0,Manual,Rear,4.0,Left wheel,Blue,8
11971,45722204,84675,915,BMW,X5,2014,Jeep,Yes,Petrol,3.0 Turbo,96000,6.0,Tiptronic,4x4,4.0,Left wheel,Grey,6
11972,45816135,784,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,43944,4.0,Automatic,Front,4.0,Left wheel,Blue,12
11973,45669573,21326,-,HYUNDAI,Veloster,2015,Sedan,Yes,Petrol,1.6,63500,4.0,Automatic,Front,4.0,Left wheel,Black,10
11974,45305374,26971,-,MERCEDES-BENZ,ML 350,2010,Jeep,Yes,Petrol,3.5,216600,6.0,Tiptronic,Rear,4.0,Left wheel,Beige,0
11975,45524376,40769,1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,140000,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,0
11976,45810913,941,781,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,39466,4.0,Automatic,Front,4.0,Left wheel,Black,12
11977,45799553,40,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,209000,4.0,Tiptronic,4x4,4.0,Right-hand drive,White,0
11978,45773245,2666,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778,4.0,Automatic,Front,4.0,Left wheel,Black,0
11979,45803569,12858,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,392894,4.0,Automatic,Front,4.0,Left wheel,Silver,4
11980,45525329,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339,4.0,Automatic,Front,4.0,Left wheel,Blue,12
11981,45770360,314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802,4.0,Automatic,Rear,4.0,Left wheel,Black,12
11982,45797556,34419,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,184189,4.0,Automatic,Front,4.0,Left wheel,Silver,4
11983,45729614,28532,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,70561,4.0,Automatic,Front,4.0,Left wheel,White,4
11984,45787163,3450,-,FORD,Transit,1986,Microbus,No,Diesel,2.5,99999,4.0,Manual,Rear,4.0,Left wheel,Blue,0
11985,45642902,6586,-,OPEL,Astra,1998,Sedan,No,Petrol,1.6,224000,4.0,Manual,Front,4.0,Left wheel,Green,4
11986,45797424,8643,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,120455,4.0,Automatic,Front,4.0,Left wheel,Silver,4
11987,45089390,87497,-,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,25000,4.0,Tiptronic,Front,4.0,Left wheel,White,12
11988,45765255,627,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,4.0,Left wheel,Black,12
11989,45810568,19416,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,139633,4.0,Automatic,Front,4.0,Left wheel,Black,4
11990,45803302,14834,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,190000,4.0,Automatic,Front,4.0,Left wheel,Grey,4
11991,45811772,18189,614,VOLKSWAGEN,Jetta TDI,2012,Sedan,Yes,Diesel,1.9 Turbo,8100,4.0,Tiptronic,Front,4.0,Left wheel,Silver,0
11992,45511745,16778,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,70000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,0
11993,45816465,7213,-,CHEVROLET,Lacetti,2005,Sedan,No,Petrol,1.6,200000,4.0,Manual,Front,4.0,Left wheel,Silver,2
11994,45799738,23207,-,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2,65000,4.0,Automatic,Front,4.0,Left wheel,Red,8
11995,44570331,20385,779,TOYOTA,Camry XLE,2013,Sedan,No,Hybrid,2.5,123932,4.0,Automatic,Front,4.0,Left wheel,Grey,8
11996,45809833,18519,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,163855,4.0,Automatic,Front,4.0,Left wheel,White,4
11997,45787515,11917,-,HONDA,CR-Z,2010,Coupe,Yes,Hybrid,1.5,200000,4.0,Manual,Front,2.0,Right-hand drive,Red,8
11998,45794910,8781,-,LEXUS,RX 300,2000,Jeep,Yes,Petrol,3,230000,6.0,Automatic,4x4,4.0,Left wheel,Green,0
11999,45764978,706,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,205968,6.0,Automatic,4x4,4.0,Left wheel,White,12
12000,45802206,36834,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,135884,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12001,45781390,17249,1024,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,159000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,9
12002,45802203,36564,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,110969,4.0,Automatic,Front,4.0,Left wheel,Black,4
12003,45732840,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,486631,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12004,45802225,33575,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,186000,4.0,Automatic,Front,4.0,Left wheel,White,4
12005,45794572,7500,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,230000,4.0,Variator,Front,4.0,Right-hand drive,Silver,0
12006,45732831,8006,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,66760,4.0,Automatic,Front,4.0,Left wheel,Black,4
12007,45808076,67426,891,LEXUS,NX 200,2016,Jeep,Yes,Petrol,2,68549,4.0,Automatic,Front,4.0,Left wheel,White,0
12008,45810884,12544,1832,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2 Turbo,0,5.0,Manual,Rear,2.0,Left wheel,White,0
12009,45645788,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4.0,Automatic,Front,4.0,Left wheel,Black,12
12010,45802366,13454,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,85226,4.0,Automatic,Front,4.0,Left wheel,Blue,4
12011,45804864,31248,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,89461,4.0,Automatic,Front,4.0,Left wheel,Grey,4
12012,45785310,40769,-,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,60800,4.0,Tiptronic,4x4,4.0,Left wheel,Grey,8
12013,45776738,22423,-,BMW,128 M tech,2013,Cabriolet,Yes,Petrol,3,67646,6.0,Manual,Front,4.0,Left wheel,Black,8
12014,45730026,27356,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,121168,4.0,Automatic,Front,4.0,Left wheel,White,4
12015,45809128,22291,732,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.3,5987,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12016,45797949,18189,900,DODGE,Dart GT 2.4,2015,Sedan,Yes,Petrol,2.4,48000,4.0,Automatic,Front,4.0,Left wheel,White,4
12017,45792370,7213,-,OPEL,Astra,2000,Hatchback,No,Petrol,1.6,215000,4.0,Automatic,Front,2.0,Left wheel,Silver,0
12018,45676303,15053,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,107000,4.0,Automatic,Front,4.0,Left wheel,Black,12
12019,45733585,8781,-,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,158000,4.0,Automatic,4x4,4.0,Left wheel,White,2
12020,45760103,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106,4.0,Automatic,Front,4.0,Left wheel,White,0
12021,45789976,7213,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,89472,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12022,45811318,4547,-,OPEL,Vectra,1997,Sedan,No,Petrol,1.6,15000,4.0,Manual,Front,4.0,Left wheel,Beige,2
12023,45730652,43134,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,60660,4.0,Automatic,Front,4.0,Left wheel,White,4
12024,45759150,21639,1016,KIA,Optima,2017,Sedan,Yes,Petrol,2,33005,4.0,Automatic,Front,4.0,Left wheel,Black,4
12025,45789485,62722,915,AUDI,Q7,2014,Jeep,Yes,Petrol,3.0 Turbo,92000,6.0,Tiptronic,4x4,4.0,Left wheel,Black,12
12026,45656531,392,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,4.0,Left wheel,White,12
12027,45773271,784,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,81440,4.0,Automatic,Front,4.0,Left wheel,Black,0
12028,45792851,39201,-,FORD,Mustang,2015,Coupe,Yes,Petrol,2.3 Turbo,80000,6.0,Tiptronic,Rear,2.0,Left wheel,Black,10
12029,45368623,10976,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,67000,4.0,Variator,Front,4.0,Right-hand drive,Silver,4
12030,45638140,282,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619,4.0,Automatic,Front,4.0,Left wheel,Grey,0
12031,44271990,42337,-,MERCEDES-BENZ,Sprinter,2006,Microbus,No,Diesel,3,3000,4.0,Manual,Rear,2.0,Left wheel,White,6
12032,45803927,20237,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,130001,4.0,Automatic,Front,4.0,Left wheel,Grey,4
12033,45768501,157,784,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,1.5,0,4.0,Automatic,Front,4.0,Left wheel,Red,12
12034,45636994,2666,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747,4.0,Automatic,Front,4.0,Left wheel,Green,0
12035,45803521,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,278223,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12036,45773831,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904,6.0,Automatic,4x4,4.0,Left wheel,Black,12
12037,45732701,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,478704,4.0,Automatic,Front,4.0,Left wheel,Orange,4
12038,45804344,26017,1624,LEXUS,ES 300,2009,Sedan,Yes,Petrol,3.5,132700,4.0,Automatic,Front,4.0,Left wheel,White,4
12039,45815365,7213,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000,4.0,Manual,Front,4.0,Left wheel,Blue,4
12040,45810940,1882,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4,119352,4.0,Automatic,Front,4.0,Left wheel,Black,12
12041,45761587,7213,-,TOYOTA,Vitz,2002,Hatchback,No,Petrol,1,138000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,2
12042,42287915,21953,-,FORD,Transit,1999,Microbus,No,Diesel,2.5 Turbo,430000,4.0,Manual,Rear,4.0,Left wheel,White,1
12043,45758509,1254,1211,FORD,Escape,2010,Jeep,Yes,Petrol,3,358370,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
12044,45769213,21326,753,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.4,113000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,8
12045,45816520,282,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,17254,4.0,Automatic,Front,4.0,Left wheel,Grey,12
12046,45771489,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240,8.0,Automatic,4x4,4.0,Left wheel,Silver,0
12047,45262237,16621,891,HYUNDAI,Elantra SE,2016,Sedan,No,Petrol,2,65271,4.0,Automatic,Front,4.0,Left wheel,Silver,8
12048,45761034,4700,-,OPEL,Omega,1999,Sedan,Yes,CNG,3,180000,6.0,Manual,Rear,4.0,Left wheel,Black,12
12049,45509222,23207,639,BMW,328,2014,Sedan,Yes,Petrol,2.0 Turbo,47000,4.0,Automatic,Rear,4.0,Left wheel,Silver,8
12050,45814382,6272,-,BMW,745,2001,Sedan,Yes,Petrol,3.6,218000,8.0,Automatic,Rear,4.0,Left wheel,Silver,10
12051,45804894,27591,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,68047,4.0,Automatic,Front,4.0,Left wheel,Black,4
12052,45787424,13172,-,TOYOTA,Altezza,2002,Sedan,No,Petrol,2,88000,4.0,Manual,Rear,4.0,Right-hand drive,Blue,10
12053,45803318,15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,51274,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12054,45456054,13485,-,MERCEDES-BENZ,Vito,2002,Minivan,Yes,Diesel,2.2 Turbo,280000,4.0,Tiptronic,Front,4.0,Left wheel,Black,6
12055,45806423,20698,-,MERCEDES-BENZ,E 220,2007,Universal,No,Diesel,2.2 Turbo,220000,4.0,Automatic,Rear,4.0,Left wheel,Silver,4
12056,45792748,9092,530,CHEVROLET,Aveo,2012,Sedan,Yes,Petrol,1.6,30089,4.0,Automatic,Front,4.0,Left wheel,Black,4
12057,45804454,45210,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,74592,4.0,Automatic,Front,4.0,Left wheel,Black,4
12058,45494993,6899,-,SUZUKI,Aerio SX,2003,Hatchback,No,Petrol,2,192000,4.0,Automatic,Front,4.0,Left wheel,Blue,2
12059,45765147,314,475,FIAT,500,2012,Sedan,Yes,Petrol,1.4,240350,4.0,Automatic,Front,4.0,Left wheel,White,12
12060,45664658,282,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,93816,4.0,Automatic,Front,4.0,Left wheel,Black,0
12061,45804444,32305,753,JEEP,Compass,2012,Jeep,Yes,Petrol,2.4,88000,4.0,Automatic,Front,4.0,Left wheel,Grey,4
12062,40194711,70,-,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,50000,6.0,Tiptronic,Front,4.0,Left wheel,Brown,8
12063,45786813,8800,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,131000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,2
12064,45729864,38251,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,152859,4.0,Automatic,Front,4.0,Left wheel,White,4
12065,45790446,16935,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,196000,4.0,Variator,Front,4.0,Left wheel,Grey,12
12066,45768956,220,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,560157,4.0,Automatic,Front,4.0,Left wheel,Red,12
12067,45766199,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6.0,Automatic,Rear,4.0,Left wheel,Black,12
12068,45797211,21442,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,134000,4.0,Automatic,Front,4.0,Left wheel,Black,4
12069,45732741,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12070,45786530,8154,-,MERCEDES-BENZ,A 140,2004,Hatchback,No,Petrol,1.4,167000,4.0,Automatic,Front,4.0,Left wheel,Sky blue,4
12071,45725908,36065,640,MERCEDES-BENZ,CLA 250 AMG,2013,Sedan,Yes,Petrol,2.0 Turbo,68000,4.0,Tiptronic,Front,4.0,Left wheel,Red,12
12072,45774471,18817,639,VOLKSWAGEN,Passat,2014,Sedan,Yes,Diesel,2.0 Turbo,211512,4.0,Tiptronic,Front,4.0,Left wheel,Black,0
12073,45641724,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4.0,Automatic,Front,4.0,Left wheel,Black,12
12074,45728747,32035,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,152847,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12075,45766887,8467,-,MAZDA,Mazda 3,2005,Sedan,No,Petrol,2.3,65000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,8
12076,45769751,1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968,6.0,Automatic,4x4,4.0,Left wheel,White,12
12077,45804262,47757,765,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2,171561,4.0,Automatic,Front,4.0,Left wheel,Grey,4
12078,45794049,10976,-,AUDI,A4,2008,Sedan,Yes,Petrol,2.0 Turbo,226000,8.0,Tiptronic,4x4,5.0,Left wheel,Grey,4
12079,45788474,20385,-,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,144000,4.0,Automatic,Front,4.0,Left wheel,Black,10
12080,45709090,10663,-,HONDA,FIT,2008,Hatchback,Yes,Petrol,1.3,155000,4.0,Variator,Front,4.0,Right-hand drive,Black,4
12081,45648291,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4.0,Automatic,Front,4.0,Left wheel,Black,12
12082,45803152,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,374141,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12083,45764729,1725,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,188194,4.0,Automatic,Front,4.0,Left wheel,Black,0
12084,45765159,1725,473,FIAT,500,2014,Jeep,Yes,Petrol,1.4,110539,4.0,Automatic,Front,4.0,Left wheel,Yellow,12
12085,45484768,14113,934,TOYOTA,Camry,2015,Sedan,No,Petrol,2.5,0,4.0,Tiptronic,Front,4.0,Left wheel,Black,8
12086,45803359,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,261167,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12087,45764829,3450,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,4.0,Left wheel,Black,12
12088,45729867,35927,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,137267,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12089,45802892,41281,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185811,4.0,Automatic,Front,4.0,Left wheel,Black,4
12090,45788531,7840,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,225000,4.0,Automatic,4x4,4.0,Left wheel,Blue,2
12091,45803998,56513,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,41500,4.0,Automatic,Front,4.0,Left wheel,Black,4
12092,40808507,26657,-,HYUNDAI,Sonata 2.4L,2017,Sedan,No,Petrol,2.4,102569,4.0,Automatic,Front,4.0,Left wheel,Silver,0
12093,45480658,20698,810,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,52000,4.0,Tiptronic,Front,4.0,Left wheel,Black,8
12094,45789656,11604,799,OPEL,Astra,2010,Hatchback,No,Diesel,1.9 Turbo,167000,4.0,Tiptronic,Front,4.0,Left wheel,Blue,4
12095,45760017,4547,475,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190,4.0,Automatic,Front,4.0,Left wheel,Blue,0
12096,45651149,3763,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4.0,Automatic,Front,4.0,Left wheel,White,12
12097,45789283,1176,528,MINI,Cooper,2014,Coupe,Yes,Petrol,1.6,68211,4.0,Automatic,Front,2.0,Left wheel,Red,12
12098,45813639,549,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,180234,4.0,Automatic,Front,4.0,Left wheel,White,0
12099,45789877,4391,1705,SSANGYONG,Kyron,2007,Jeep,Yes,Diesel,2.7,74944,4.0,Automatic,Front,4.0,Left wheel,White,4
12100,45802550,95739,1176,HYUNDAI,Santa FE,2019,Minivan,Yes,Petrol,2.2,9087,4.0,Automatic,Front,4.0,Left wheel,Blue,4
12101,45810181,470,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,44845,4.0,Automatic,Front,4.0,Left wheel,Brown,12
12102,45776693,39201,-,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0 Turbo,222222,6.0,Tiptronic,Rear,4.0,Left wheel,Grey,16
12103,45810002,56431,1533,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,34030,4.0,Automatic,Front,4.0,Left wheel,White,4
12104,45802036,16753,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,191263,4.0,Automatic,Front,4.0,Left wheel,White,4
12105,45776496,3763,-,MERCEDES-BENZ,E 230,1997,Sedan,Yes,Petrol,2.3,105000,4.0,Automatic,Rear,4.0,Left wheel,Silver,4
12106,45809348,25597,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,101331,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12107,45649658,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
12108,45349751,18503,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,181000,4.0,Automatic,Front,4.0,Left wheel,White,3
12109,44753713,21639,475,CHEVROLET,Volt,2012,Hatchback,Yes,Plug-in Hybrid,1.4,123000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,12
12110,45791931,1725,640,BMW,328,2013,Sedan,Yes,Petrol,2,189259,4.0,Automatic,Rear,4.0,Left wheel,Black,12
12111,45802285,44542,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,100856,4.0,Automatic,Front,4.0,Left wheel,Silver,4
12112,45794817,18817,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,10700,4.0,Automatic,Front,4.0,Left wheel,Beige,10
12113,45425171,29793,-,MERCEDES-BENZ,Sprinter,2004,Microbus,No,Diesel,2.2 Turbo,371500,4.0,Manual,4x4,4.0,Left wheel,White,2
12114,45809614,35839,690,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.5,9756,4.0,Automatic,Front,4.0,Left wheel,Blue,4
12115,45813593,8500,-,MERCEDES-BENZ,E 240,2001,Sedan,Yes,Petrol,2.4,0,6.0,Tiptronic,Rear,4.0,Right-hand drive,Golden,6
12116,45730420,20000,1024,VOLKSWAGEN,Crafter,2010,Microbus,No,Diesel,2.5,215000,4.0,Manual,Rear,2.0,Left wheel,White,0
12117,45664740,1176,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,4.0,Left wheel,Red,0
12118,45806735,2117,1327,NISSAN,Pathfinder,2011,Jeep,Yes,Petrol,4,215003,6.0,Automatic,Rear,4.0,Left wheel,Grey,12
12119,45591071,14113,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,95000,4.0,Automatic,Front,4.0,Right-hand drive,Brown,6
